Date,return,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,vol_5d,vol_21d,vol_63d,skew_21d,kurt_21d,ret_5d,ret_21d,macro_VIX,macro_VIX_chg,macro_Yield_10Y,macro_Yield_10Y_chg,macro_IG_Spread,macro_IG_Spread_chg,garch_vol,vol_ratio,target
2005-05-09,0.0058074072067265,-0.0035293492243722,0.0031455229974242,0.0109685199387167,0.0040517204143235,0.0029281286830744,0.006357505165223919,0.008082011526030006,0.006309765466294503,0.33600486038412664,-0.6832184312497217,0.012392155580728204,-0.0052968649941568,19.12043397392853,0.009707754934801471,2.5475479179229894,0.009524781569528074,1.5010915769522182,0.011344958058297383,0.007303416921193348,1.007564405292134,0
2005-05-10,-0.0067572429857163,0.0058074072067265,-0.0035293492243722,0.0031455229974242,-0.003999945337767,-0.0051895033102213,0.007132307906223475,0.008204066426589255,0.006246627722061368,0.4282462621139181,-0.7493695760630842,0.009634857932778903,-0.012285258096185601,19.217298472981824,0.09686449905329297,2.539438978560987,-0.00810893936200241,1.5020338449343644,0.0009422679821462498,0.007176514900529125,1.1417835039535218,0
2005-05-11,-0.0027874050938735,-0.0067572429857163,0.0058074072067265,-0.0035293492243722,0.0109685199387167,-0.010758547218834,0.005150483483537607,0.008215637263340082,0.006211043319424343,0.4487660682863205,-0.7495344461759534,-0.0041210670998112955,-0.0134973051534464,19.14709316359409,-0.07020530938773462,2.543107118993841,0.003668140432854017,1.4956814037064554,-0.0063524412279090114,0.00720773494933024,0.8292447703564341,0
2005-05-12,-0.0166151340278958,-0.0027874050938735,-0.0067572429857163,0.0058074072067265,0.0031455229974242,-0.0076489660816527,0.008087143711855949,0.008577641371270806,0.006510807348764798,0.25325704273535143,-0.5682509419927495,-0.023881724125131294,-0.017955078909737902,19.114326948934316,-0.03276621465977314,2.53570221793052,-0.007404901063321034,1.500497536375925,0.004816132669469564,0.00696824350264819,1.242108828838549,0
2005-05-13,-0.0040286607608325,-0.0166151340278958,-0.0027874050938735,-0.0067572429857163,-0.0035293492243722,0.0032713794733365,0.008070962530803794,0.008322355528050036,0.006521924416902445,0.23793779625815123,-0.3692132718006703,-0.024381035661591596,-0.011416733765979101,19.07511613362109,-0.03921081531322557,2.54435046231543,0.008648244384910075,1.499957617945862,-0.0005399184300629578,0.008442361726615354,1.2375105321339694,0
2005-05-16,0.0049147984264648,-0.0040286607608325,-0.0166151340278958,-0.0027874050938735,0.0058074072067265,0.0040517204143235,0.00778020836986891,0.008164005608914877,0.006544813325643045,0.06042167248150665,-0.2633901259492972,-0.025273644441853295,0.0025678106370043974,18.928764638807884,-0.14635149481320653,2.5458644927949474,0.0015140304795173698,1.499392712330329,-0.0005649056155330179,0.008166700231099543,1.188757584851152,0
2005-05-17,0.0026183272459747,0.0049147984264648,-0.0040286607608325,-0.0166151340278958,-0.0067572429857163,-0.003999945337767,0.00837441851518052,0.008075485714523753,0.006542231152751768,0.10880207186741325,-0.12958373027092557,-0.015898074210162295,-0.0008046177516609024,18.95837666651434,0.02961202770645599,2.5488490109347617,0.002984518139814263,1.5038650065458543,0.004472294215525308,0.007913611485190888,1.2800534739778142,0
2005-05-18,0.0034832954887042,0.0026183272459747,0.0049147984264648,-0.0040286607608325,-0.0027874050938735,0.0109685199387167,0.0089008391500354,0.007404863373522919,0.006519645054237211,-0.042107172049293644,0.18815906761297127,-0.009627373627584594,-0.011916904802783703,18.98448219373233,0.026105527217989533,2.541023024960576,-0.007825985974185823,1.5055368802802211,0.0016718737343668355,0.007588217758074191,1.3652316074990234,0
2005-05-19,5.793282386808672e-05,0.0034832954887042,0.0026183272459747,0.0049147984264648,-0.0166151340278958,0.0031455229974242,0.0035160110116979532,0.007219649098054283,0.006519739627636578,-0.16189585310685656,0.5352901233692551,0.007045693224179294,-0.004104158588747617,18.984993539396577,0.0005113456642469316,2.548093348556684,0.007070323596108263,1.4996078057251463,-0.005929074555074854,0.007313755177689733,0.5392862015427599,0
2005-05-20,-0.0038238835000752,5.793282386808672e-05,0.0034832954887042,0.0026183272459747,-0.0040286607608325,-0.0035293492243722,0.003437142904545241,0.006359109318048845,0.006416807754975968,-0.5270879366443775,0.5075940724214079,0.007250470484936593,-0.022899813010166515,18.96153482605906,-0.023458713337515036,2.5689404777689937,0.02084712921230958,1.4979840960497366,-0.0016237096754097013,0.006999506445399029,0.5356460220301384,0
2005-05-23,0.009719567894475,-0.0038238835000752,5.793282386808672e-05,0.0034832954887042,0.0049147984264648,0.0058074072067265,0.004975406120447695,0.006773695989058888,0.00653990462191084,-0.4168108890023441,0.1429585985227999,0.012055239952946793,-0.014172036948151917,18.819997751854014,-0.14153707420504702,2.558861360814712,-0.010079116954281542,1.5012898606930432,0.0033057646433065635,0.006828256281634724,0.760775393577535,0
2005-05-24,0.000756939846431,0.009719567894475,-0.0038238835000752,5.793282386808672e-05,0.0026183272459747,-0.0067572429857163,0.005025405971316532,0.006732396289831892,0.006504211979382938,-0.38154277116860935,0.19743232668868757,0.010193852553403094,-0.01634322578479532,18.777933219577484,-0.042064532276530286,2.5554637707382364,-0.003397590076475776,1.5038411218050682,0.0025512611120250828,0.007125733994945426,0.772637524864011,0
2005-05-25,0.0032777402696434,0.000756939846431,0.009719567894475,-0.0038238835000752,0.0034832954887042,-0.0027874050938735,0.005011455970275731,0.006708506047016776,0.00642301061177243,-0.5572485544497597,0.3813491725643569,0.009988297334342294,-0.007875982204930618,18.74366176792481,-0.034271451652674756,2.557779845479917,0.002316074741680829,1.5051512046768607,0.0013100828717924617,0.006823821656397538,0.780233518337227,0
2005-05-26,0.0020477339966459,0.0032777402696434,0.000756939846431,0.009719567894475,5.793282386808672e-05,-0.0166151340278958,0.004896602649684228,0.006286192365139183,0.006429491055923385,-0.7477724672600203,1.3137775547675605,0.011978098507120106,0.004930299010549283,18.663434041002645,-0.08022772692216407,2.565643907599876,0.007864062119958604,1.50981831944924,0.004667114772379355,0.006598264430916806,0.761583613890704,0
2005-05-27,0.0060201186172408,0.0020477339966459,0.0032777402696434,0.000756939846431,-0.0038238835000752,-0.0040286607608325,0.003570040854658809,0.006134915474754701,0.00648168757712969,-0.9940325810969916,2.1007362068781887,0.021822100624436104,0.018599383709442783,18.647305469836045,-0.01612857116660038,2.5600484447469807,-0.005595462852895139,1.5080097345101535,-0.0018085849390865327,0.006350402184192912,0.5507879397606423,0
2005-05-30,-0.0011842976495339,0.0060201186172408,0.0020477339966459,0.0032777402696434,0.009719567894475,0.0049147984264648,0.0027070542736258073,0.0061253231074178596,0.006481978927399201,-0.8892039023570747,1.974973266868139,0.010918235080427207,0.014143706586572383,18.687710555517494,0.04040508568144929,2.531718141845553,-0.028330302901427462,1.5089030833862491,0.000893348876095601,0.006331760713283169,0.4176271054989246,0
2005-05-31,-0.0065345526065694,-0.0011842976495339,0.0060201186172408,0.0020477339966459,0.000756939846431,0.0026183272459747,0.004812767141559682,0.00626737143246497,0.006526198430782516,-0.6555211263997109,1.296673142978052,0.003626742627426807,0.003557433565679483,18.87632914563855,0.18861859012105597,2.545310036787193,0.013591894941639815,1.492025187885361,-0.01687789550088814,0.006103127818891011,0.7374522577089396,0
2005-06-01,0.0103555351247809,-0.0065345526065694,-0.0011842976495339,0.0060201186172408,0.0032777402696434,0.0034832954887042,0.006497262203321283,0.00656566611649041,0.0065309267773705805,-0.6961988118780089,1.1277714006964683,0.010704537482564308,0.017912914028227384,18.89378692692173,0.01745778128318065,2.552915097983035,0.007605061195842033,1.489776936916147,-0.002248250969213883,0.006239126229922013,0.9948438370792413,0
2005-06-02,0.0030692872051089,0.0103555351247809,-0.0065345526065694,-0.0011842976495339,0.0020477339966459,5.793282386808672e-05,0.006509649720713483,0.006171613339391081,0.006539645133921852,-0.8766687722353075,1.6525507573987739,0.011726090691027306,0.010013681294619586,18.91954196599401,0.02575503907227983,2.535485622678169,-0.01742947530486605,1.4935964514590252,0.0038195145428780997,0.0067097779341575604,0.9954117743835256,0
2005-06-03,0.0011887256431004,0.0030692872051089,0.0103555351247809,-0.0065345526065694,0.0060201186172408,-0.0038238835000752,0.0061779095916791715,0.006144016634695407,0.006525073809722846,-0.8426859634279104,1.679170931131544,0.006894697716886908,0.008056883940295785,18.9120973744174,-0.007444591576611259,2.529409934760373,-0.006075687917796113,1.4916444791234396,-0.0019519723355856389,0.00648483284537055,0.9467939066887754,0
2005-06-06,0.0020823470667568,0.0011887256431004,0.0030692872051089,0.0103555351247809,-0.0011842976495339,0.009719567894475,0.006009506456194533,0.006087089263533469,0.006520139231220183,-0.9963306408520751,2.0630686368396285,0.010161342433177609,0.013668580231424785,18.72022025288749,-0.19187712152990954,2.545091759055646,0.015681824295273206,1.489313342164854,-0.0023311369585856667,0.006230103281245705,0.9216823485296075,0
2005-06-07,-0.0030325055591899,0.0020823470667568,0.0011887256431004,0.0030692872051089,-0.0065345526065694,0.000756939846431,0.004854516381063342,0.006017929914712021,0.00651925091056854,-0.8461822819085686,1.9676548716489286,0.013663389480557106,0.0048286674655083845,18.717568865342567,-0.0026513875449225566,2.559569723240225,0.014477964184578695,1.4841060774059798,-0.0052072647588741194,0.006009860841542512,0.7446421377603651,0
2005-06-08,-0.0054451617224042,-0.0030325055591899,0.0020823470667568,0.0011887256431004,0.0103555351247809,0.0032777402696434,0.0036435566930612382,0.005948166493967379,0.0065477087801804725,-0.8695571114968467,2.2002559959330226,-0.0021373073666279933,0.006140748728820484,18.72359188633667,0.006023020994103234,2.5689561234670144,0.009386400226789604,1.4891229068696257,0.0050168294636459,0.005878880105026963,0.5564620007948496,0
2005-06-09,0.0069017993851823,-0.0054451617224042,-0.0030325055591899,0.0020823470667568,0.0030692872051089,0.0020477339966459,0.004786836246208077,0.006071827661751311,0.006613893675703671,-0.991483854555885,2.161031012329695,0.001695204813445407,0.015829953207876283,18.9699160975852,0.2463242112485311,2.567194999127416,-0.0017611243395982967,1.4918652232373284,0.002742316367702724,0.005936376539505849,0.7237535472118579,0
2005-06-10,-0.0016599691790927,0.0069017993851823,-0.0054451617224042,-0.0030325055591899,0.0011887256431004,0.0060201186172408,0.004829758535498139,0.004641323550609531,0.006549414098907204,0.1556574743515781,-0.4525222196382607,-0.001153490008747693,0.03078511805667938,18.950680001107088,-0.01923609647811375,2.5680248733155406,0.0008298741881245242,1.4959922962264438,0.00412707298911541,0.006043472555146399,0.7374325532383835,0
2005-06-13,0.0079716646690436,-0.0016599691790927,0.0069017993851823,-0.0054451617224042,0.0020823470667568,-0.0011842976495339,0.006088884002323964,0.0046696549932450935,0.00662744953608877,-0.015580873230339843,-0.5134118991077928,0.0047358275935391065,0.04278544348655548,18.980834735340448,0.030154734233359903,2.5667156152642794,-0.0013092580512612528,1.4873612264166545,-0.008631069809789338,0.005850017986631135,0.9187357492215412,0
2005-06-14,-0.0021537440103712,0.0079716646690436,-0.0016599691790927,0.0069017993851823,-0.0030325055591899,-0.0065345526065694,0.005956539415263862,0.004706488068592652,0.006628173189064486,0.17069097785104556,-0.5548585117736686,0.0056145891423578075,0.03571690104971948,18.977363558369923,-0.003471176970524681,2.577998013096968,0.011282397832688584,1.4865589762003262,-0.000802250216328293,0.006082098403976657,0.8986684956280726,0
2005-06-15,0.0054506576244888,-0.0021537440103712,0.0079716646690436,-0.0016599691790927,-0.0054451617224042,0.0103555351247809,0.004841676727378163,0.0047741917795247,0.006666058981747694,0.09621886057730915,-0.7130320989995211,0.01651040848925081,0.03854923142823359,18.86049575460797,-0.11686780376195216,2.5692395890320165,-0.00875842406495142,1.4851584211615765,-0.0014005550387496957,0.0059036666572661115,0.7263166253807328,0
2005-06-16,0.0083063904964569,0.0054506576244888,-0.0021537440103712,0.0079716646690436,0.0069017993851823,0.0030692872051089,0.005134634797507218,0.004969436068715664,0.006634969269314227,0.05194693980628668,-0.9628876892961834,0.017914999600525408,0.04337232643598629,18.974778036059472,0.11428228145150143,2.561181592483175,-0.00805799654884165,1.4837555626285834,-0.0014028585329930454,0.0058860014222707115,0.7738735253106405,0
2005-06-17,0.0114274368098437,0.0083063904964569,0.0054506576244888,-0.0021537440103712,-0.0016599691790927,0.0011887256431004,0.005129530291683334,0.005344947905713778,0.006620238155255409,0.004582654666046357,-1.0575602852297223,0.03100240558946181,0.0547418304219619,19.049971339328152,0.07519330326868001,2.5712843383515347,0.010102745868359797,1.4806754249099936,-0.003080137718589837,0.00615170511227586,0.7748244735525985,0
2005-06-20,-0.0008454809440372,0.0114274368098437,0.0083063904964569,0.0054506576244888,0.0079716646690436,0.0020823470667568,0.005835417785107926,0.00520342083547014,0.006474846968157306,0.002737918118480338,-0.9306616116935775,0.022185259976381006,0.0577202329779999,19.12907453403245,0.07910319470429883,2.5708407237964197,-0.0004436145551149906,1.4789449035510935,-0.0017305213589000612,0.0067907547687232495,0.9012427322805618,0
2005-06-21,-0.0010298982289718,-0.0008454809440372,0.0114274368098437,0.0083063904964569,-0.0021537440103712,-0.0030325055591899,0.0055318340043174034,0.005008450947860678,0.00647519181459199,0.1704569468375977,-0.7364124678182965,0.023309105757780408,0.0469707668545531,19.03813578855298,-0.09093874547946967,2.5846253973509574,0.013784673554537719,1.4831931274646268,0.0042482239135333,0.0065222253260443855,0.8543106705726624,0
2005-06-22,-0.0010182298703912,-0.0010298982289718,-0.0008454809440372,0.0114274368098437,0.0054506576244888,-0.0054451617224042,0.006034819080798978,0.005049487345962892,0.006478199088460261,0.20843767114902165,-0.7994906810626045,0.016840218262900407,0.0451955971377309,19.178415219646592,0.14027943109361019,2.577910275281152,-0.0067151220698056235,1.4736288706978875,-0.009564256766739332,0.00627629305901615,0.9315567000683721,0
2005-06-23,-0.0041781681056134,-0.0010182298703912,-0.0010298982289718,-0.0008454809440372,0.0083063904964569,0.0069017993851823,0.006063443060738377,0.005225445294540338,0.00650464823573569,0.31493245481800064,-0.9338922543603612,0.004355659660830106,0.0377396887624741,19.03823011336736,-0.1401851062792332,2.577362491677764,-0.000547783603387586,1.48251534453804,0.008886473840152398,0.006047859727216397,0.932169353253129,0
2005-06-24,-0.0015428185597212,-0.0041781681056134,-0.0010182298703912,-0.0010298982289718,0.0114274368098437,-0.0016599691790927,0.0013970904086458593,0.005275339337226735,0.00645444414486289,0.3995572574674627,-0.9642837650575282,-0.008614595708734794,0.034149136206106996,19.09691582274739,0.05868570938003259,2.568138361829324,-0.009224129848440121,1.4849345501631723,0.0024192056251324257,0.005985015396124716,0.2164536887689884,0
2005-06-27,0.0042926990919844,-0.0015428185597212,-0.0041781681056134,-0.0010182298703912,-0.0008454809440372,0.0079716646690436,0.0030799769709531884,0.005216538746326009,0.006401713168970661,0.43986688319190914,-0.8450982287117524,-0.0034764156727131942,0.0324217166808506,19.31596138532839,0.21904556258099817,2.56821198864356,7.362681423606077e-05,1.4847228906848713,-0.0002116594783010406,0.005792300503369665,0.4811168633285998,0
2005-06-28,-0.00513638648862,0.0042926990919844,-0.0015428185597212,-0.0041781681056134,-0.0010298982289718,-0.0021537440103712,0.0036804828195924084,0.005388343269477733,0.006385257511324626,0.4168437471586596,-0.9524973375620017,-0.007582903932361394,0.028469627841764496,19.21690775281532,-0.09905363251306909,2.553426519273572,-0.014785469369988036,1.4892570614167358,0.004534170731864462,0.00570403688357477,0.5764022905954791,0
2005-06-29,-0.0035202704801926,-0.00513638648862,0.0042926990919844,-0.0015428185597212,-0.0010182298703912,0.0054506576244888,0.003764910106888431,0.005204667254917181,0.0063923419490042365,0.5181859642741085,-0.9528537419665728,-0.010084944542162794,0.031483909968141294,19.16027797985504,-0.0566297729602816,2.548550185064022,-0.004876334209550137,1.4819978876908937,-0.007259173725842061,0.0057538250626862,0.5889710292742731,0
2005-06-30,-0.0049610909534321,-0.0035202704801926,-0.00513638648862,0.0042926990919844,-0.0041781681056134,0.0083063904964569,0.003891421338782225,0.004969414276886602,0.006422218610082126,0.6514214184874286,-0.629666347995184,-0.010867867389981495,0.016167283889928295,19.170243116363807,0.009965136508768069,2.534187646414741,-0.014362538649280943,1.4786743831651386,-0.0033235045257551388,0.005674734706461477,0.6059300555998834,0
2005-07-01,0.0020904787442721,-0.0049610909534321,-0.0035202704801926,-0.00513638648862,-0.0015428185597212,0.0114274368098437,0.004350768893861792,0.004951326247496638,0.006425473399180426,0.6853148310379366,-0.5593423326610715,-0.007234570085988195,0.015188475429091497,19.119895550952187,-0.05034756541162011,2.541126878746653,0.00693923233191196,1.4780690060031858,-0.000605377161952747,0.0057124493224349005,0.6771115297592607,0
